spawn_index,name,x,y,z,yaw,road_id,lane_id,lane_width,is_junction
112,SP_112,13.994346618652344,134.39263916015625,0.27530714869499207,-0.8168334364891052,222,1,3.5,True
113,SP_113,-16.63002586364746,130.84478759765625,0.27530714869499207,178.70315551757812,104,-1,3.5,True
114,SP_114,-13.384322166442871,193.564453125,0.27530714869499207,179.85699462890625,100,-2,3.5,True
115,SP_115,-23.575590133666992,197.06442260742188,0.27530714869499207,179.85699462890625,68,-1,3.5,False
116,SP_116,13.181384086608887,204.00567626953125,0.27530714869499207,-0.142974853515625,101,2,3.5,True
117,SP_117,22.490116119384766,207.50567626953125,0.27530714869499207,-0.142974853515625,67,3,3.5,False
118,SP_118,2.354271650314331,189.21514892578125,0.27530714869499207,-90.36254119873047,89,-1,3.5,True
119,SP_119,5.854200839996338,184.69288635253906,0.27530714869499207,-90.36254119873047,90,-1,3.5,True
120,SP_120,151.35726928710938,-182.78427124023438,0.5999999642372131,90.9964828491211,533,1,3.5,True
121,SP_121,97.27885437011719,63.11749267578125,0.27530714869499207,-10.416641235351562,1435,-1,3.5,True
122,SP_122,2.2945592403411865,176.87823486328125,0.27530714869499207,-90.36254119873047,1030,4,3.5,True
123,SP_123,5.794488906860352,167.55609130859375,0.27530714869499207,-90.36254119873047,1030,5,3.5,True
124,SP_124,-9.20521068572998,179.85101318359375,0.27530714869499207,89.63746643066406,32,-2,3.5,False
125,SP_125,-5.70527982711792,185.72886657714844,0.27530714869499207,89.63746643066406,88,-1,3.5,True
126,SP_126,138.32861328125,-6.351933002471924,0.27530714869499207,-179.1441650390625,1174,-2,3.5,True
127,SP_127,151.93869018554688,-14.957594871520996,0.5,-89.0035171508789,1181,-1,3.5,True
128,SP_128,146.27593994140625,-2.8523290157318115,0.27530714869499207,-179.1441650390625,1174,-1,3.5,True
129,SP_129,166.37709045410156,5.371150493621826,0.27530714869499207,0.855804443359375,6,4,3.5,False
130,SP_130,157.32481384277344,8.870759963989258,0.27530714869499207,0.855804443359375,1173,5,3.5,True
131,SP_131,6.316784381866455,-25.29715919494629,0.27530714869499207,-108.03324890136719,1105,2,3.5,True
132,SP_132,8.044854164123535,-34.28064727783203,0.27530714869499207,-108.03324890136719,1684,3,3.5,True
133,SP_133,220.14564514160156,6.3087615966796875,0.27530714869499207,0.855804443359375,6,4,3.5,False
134,SP_134,209.99334716796875,9.808370590209961,0.27530714869499207,0.855804443359375,6,5,3.5,False
135,SP_135,207.0811309814453,-5.189955234527588,0.27531448006629944,-179.1441650390625,6,-2,3.5,False
136,SP_136,214.12884521484375,-1.6903462409973145,0.27531448006629944,-179.1441650390625,6,-1,3.5,False
137,SP_137,-60.5035400390625,187.43173217773438,0.27530714869499207,-144.4464111328125,1933,-1,3.5,True
138,SP_138,-61.63835906982422,190.7794647216797,0.27530714869499207,-144.44728088378906,1959,-1,3.5,True
139,SP_139,-49.19198989868164,203.18687438964844,0.27530714869499207,12.333569526672363,1960,2,3.5,True
140,SP_140,-51.339599609375,206.60609436035156,0.27530714869499207,12.333569526672363,1960,3,3.5,True
141,SP_141,80.51756286621094,-104.026123046875,8.305596351623535,92.02408599853516,42,-1,3.5,False
142,SP_142,49.91403579711914,-7.778184413909912,0.27530714869499207,-179.1441650390625,8,-2,3.5,False
143,SP_143,56.96175765991211,-4.2785749435424805,0.27530714869499207,-179.1441650390625,8,-1,3.5,False
144,SP_144,65.51659393310547,7.808422565460205,0.27530714869499207,0.8558230400085449,483,5,3.5,True
145,SP_145,76.46886444091797,4.308813095092773,0.27530714869499207,0.8558230400085449,483,4,3.5,True
146,SP_146,149.592041015625,5.371150493621826,0.27530714869499207,0.8558040261268616,1173,4,3.5,True
147,SP_147,140.53977966308594,8.870759963989258,0.27530714869499207,0.8558040261268616,1173,5,3.5,True
148,SP_148,129.12794494628906,5.371150493621826,0.27530714869499207,0.8558040261268616,7,4,3.5,False
149,SP_149,120.07566833496094,8.870759963989258,0.27530714869499207,0.8558040261268616,7,5,3.5,False
150,SP_150,201.24911499023438,6.3087615966796875,0.27530714869499207,0.8558040261268616,6,4,3.5,False
151,SP_151,192.39683532714844,9.808370590209961,0.27530714869499207,0.8558040261268616,6,5,3.5,False
152,SP_152,183.28529357910156,6.3087615966796875,0.27530714869499207,0.8558040261268616,6,4,3.5,False
153,SP_153,174.43299865722656,9.808370590209961,0.27530714869499207,0.8558040261268616,6,5,3.5,False
154,SP_154,239.623291015625,92.17532348632812,0.5734333395957947,-88.60533905029297,67,2,3.5,False
155,SP_155,243.12228393554688,103.15996551513672,0.9734333753585815,-88.60674285888672,67,3,3.5,False
156,SP_156,-2.41935658454895,204.00567626953125,0.27530714869499207,-0.142974853515625,101,2,3.5,True
